track_album_release_date_precision,track_track_number,track_id,track_album_uri,track_album_artists_2_name,track_album_artists_1_uri,track_type,track_disc_number,track_album_release_date,track_duration_ms,track_track,track_name,track_artists,added_by_uri,track_album_artists_2_uri,track_album_artists_1_type,track_album_artists_3_name,track_album_artists_2_type,track_album_type,track_album_name,added_by_type,track_album_total_tracks,track_album_artists_1_name,track_uri,track_popularity,track_album_artists_3_id,track_album_artists_3_type,track_album_id,track_album_album_type,track_album_artists_3_uri,added_at,track_album_artists_1_id,track_album_artists_2_id,added_by_id
day,2,3rStRwBdouKAhfU9Y1JI6x,spotify:album:6DCevkH61bKK4qIxQV50eB,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2002-06-24,290153,True,Radhe Govinda,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K'}, 'href': 'https://api.spotify.com/v1/artists/70B80Lwx2sxti0M1Ng9e8K', 'id': '70B80Lwx2sxti0M1Ng9e8K', 'name': 'Udit Narayan', 'type': 'artist', 'uri': 'spotify:artist:70B80Lwx2sxti0M1Ng9e8K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH'}, 'href': 'https://api.spotify.com/v1/artists/2IUtwMti1OiT3lkW6RubgH', 'id': '2IUtwMti1OiT3lkW6RubgH', 'name': 'K. S. Chithra', 'type': 'artist', 'uri': 'spotify:artist:2IUtwMti1OiT3lkW6RubgH'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Indra,user,6,Mani Sharma,spotify:track:3rStRwBdouKAhfU9Y1JI6x,55,,,6DCevkH61bKK4qIxQV50eB,single,,2022-10-31T16:24:23Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,9,461hYd1IlNudwvb01ymXAd,spotify:album:2AJ2NAaGiFfA9vt4rzWD6N,,spotify:artist:12l1SqSNsg2mI2IcXpPWjR,track,1,2007-07-14,293668,True,Young Yama,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/12l1SqSNsg2mI2IcXpPWjR'}, 'href': 'https://api.spotify.com/v1/artists/12l1SqSNsg2mI2IcXpPWjR', 'id': '12l1SqSNsg2mI2IcXpPWjR', 'name': 'M. M. Keeravani', 'type': 'artist', 'uri': 'spotify:artist:12l1SqSNsg2mI2IcXpPWjR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a'}, 'href': 'https://api.spotify.com/v1/artists/1SJOL9HJ08YOn92lFcYf8a', 'id': '1SJOL9HJ08YOn92lFcYf8a', 'name': 'Shankar Mahadevan', 'type': 'artist', 'uri': 'spotify:artist:1SJOL9HJ08YOn92lFcYf8a'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3NzhVoa20crNtp1p4zE8um'}, 'href': 'https://api.spotify.com/v1/artists/3NzhVoa20crNtp1p4zE8um', 'id': '3NzhVoa20crNtp1p4zE8um', 'name': 'Mano', 'type': 'artist', 'uri': 'spotify:artist:3NzhVoa20crNtp1p4zE8um'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1y22Qd49mZ90gsa4lhSI5c'}, 'href': 'https://api.spotify.com/v1/artists/1y22Qd49mZ90gsa4lhSI5c', 'id': '1y22Qd49mZ90gsa4lhSI5c', 'name': 'Pranavi', 'type': 'artist', 'uri': 'spotify:artist:1y22Qd49mZ90gsa4lhSI5c'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Yamadonga (Original Motion Picture Soundtrack),user,9,M. M. Keeravani,spotify:track:461hYd1IlNudwvb01ymXAd,49,,,2AJ2NAaGiFfA9vt4rzWD6N,album,,2022-10-31T16:24:30Z,12l1SqSNsg2mI2IcXpPWjR,,him0ne6u68tpnuyl9s05itrka
day,5,0GusSLa3SYD1OfwXocxuYe,spotify:album:22rXKdm6QZg1pIQ8KnU2zN,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2006-01-19,244419,True,Hey Chinna,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/03j31fTlROrurVpjq6UTzF'}, 'href': 'https://api.spotify.com/v1/artists/03j31fTlROrurVpjq6UTzF', 'id': '03j31fTlROrurVpjq6UTzF', 'name': 'Tippu, Anuradha Sri Ram', 'type': 'artist', 'uri': 'spotify:artist:03j31fTlROrurVpjq6UTzF'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Ranam,user,6,Mani Sharma,spotify:track:0GusSLa3SYD1OfwXocxuYe,37,,,22rXKdm6QZg1pIQ8KnU2zN,single,,2022-10-31T16:24:47Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,1,2hkXm0CNTNcc3SwPkVgJLZ,spotify:album:0PqDwbg5QiH6S0uZTPWJR8,,spotify:artist:1mYsTxnqsietFxj1OgoGbG,track,1,2014-12-30,305320,True,Pareshanayya,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'name': 'A.R. Rahman', 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4iA6bUhiZyvRKJf4FNVX39'}, 'href': 'https://api.spotify.com/v1/artists/4iA6bUhiZyvRKJf4FNVX39', 'id': '4iA6bUhiZyvRKJf4FNVX39', 'name': 'Vijay Prakash', 'type': 'artist', 'uri': 'spotify:artist:4iA6bUhiZyvRKJf4FNVX39'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3ZxZ03fj3tXBZHZWzvaLSM'}, 'href': 'https://api.spotify.com/v1/artists/3ZxZ03fj3tXBZHZWzvaLSM', 'id': '3ZxZ03fj3tXBZHZWzvaLSM', 'name': 'Neeti Mohan', 'type': 'artist', 'uri': 'spotify:artist:3ZxZ03fj3tXBZHZWzvaLSM'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,I - Manoharudu (Original Motion Picture Soundtrack),user,7,A.R. Rahman,spotify:track:2hkXm0CNTNcc3SwPkVgJLZ,37,,,0PqDwbg5QiH6S0uZTPWJR8,album,,2022-10-31T16:24:58Z,1mYsTxnqsietFxj1OgoGbG,,him0ne6u68tpnuyl9s05itrka
day,1,045Qxlph1ktFXlRNHpUa6t,spotify:album:7K81VW3Eo3uzJ0P1mUeISU,,spotify:artist:29aw5YCdIw2FEXYyAJZI8l,track,1,2005-05-28,345725,True,Love Elephantla,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6f2iNRGL3Z1TYjTeb9FOPw'}, 'href': 'https://api.spotify.com/v1/artists/6f2iNRGL3Z1TYjTeb9FOPw', 'id': '6f2iNRGL3Z1TYjTeb9FOPw', 'name': 'Nakul', 'type': 'artist', 'uri': 'spotify:artist:6f2iNRGL3Z1TYjTeb9FOPw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5VVN3xZw1i2qihfITZlvCZ'}, 'href': 'https://api.spotify.com/v1/artists/5VVN3xZw1i2qihfITZlvCZ', 'id': '5VVN3xZw1i2qihfITZlvCZ', 'name': 'G. V. Prakash', 'type': 'artist', 'uri': 'spotify:artist:5VVN3xZw1i2qihfITZlvCZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0PykiHCcDsMPRV7s67qZ1B'}, 'href': 'https://api.spotify.com/v1/artists/0PykiHCcDsMPRV7s67qZ1B', 'id': '0PykiHCcDsMPRV7s67qZ1B', 'name': 'Tippu', 'type': 'artist', 'uri': 'spotify:artist:0PykiHCcDsMPRV7s67qZ1B'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Aparichithudu,user,6,Harris Jayaraj,spotify:track:045Qxlph1ktFXlRNHpUa6t,47,,,7K81VW3Eo3uzJ0P1mUeISU,single,,2022-10-31T16:25:09Z,29aw5YCdIw2FEXYyAJZI8l,,him0ne6u68tpnuyl9s05itrka
day,2,379tSEFVPrRJAJp5czsYSO,spotify:album:2NfQOQ4dENkzsrh00B7xB6,,spotify:artist:6AiX12wXdXFoGJ2vk8zBjy,track,1,2021-02-16,264160,True,Vonivesina Deepavali,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/27UbUuYAM8Hc1BZKlydOB0'}, 'href': 'https://api.spotify.com/v1/artists/27UbUuYAM8Hc1BZKlydOB0', 'id': '27UbUuYAM8Hc1BZKlydOB0', 'name': 'Raghu Kunche', 'type': 'artist', 'uri': 'spotify:artist:27UbUuYAM8Hc1BZKlydOB0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6cWw9SBlvp8JaIMut96znw'}, 'href': 'https://api.spotify.com/v1/artists/6cWw9SBlvp8JaIMut96znw', 'id': '6cWw9SBlvp8JaIMut96znw', 'name': 'Naga Sahithi', 'type': 'artist', 'uri': 'spotify:artist:6cWw9SBlvp8JaIMut96znw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2kQM4yABNCNhnCmCHyvHAb'}, 'href': 'https://api.spotify.com/v1/artists/2kQM4yABNCNhnCmCHyvHAb', 'id': '2kQM4yABNCNhnCmCHyvHAb', 'name': 'Naga Swarna', 'type': 'artist', 'uri': 'spotify:artist:2kQM4yABNCNhnCmCHyvHAb'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Padem Kodi (Original Motion Picture Soundtrack),user,6,Yuvan Shankar Raja,spotify:track:379tSEFVPrRJAJp5czsYSO,39,,,2NfQOQ4dENkzsrh00B7xB6,single,,2022-10-31T16:25:15Z,6AiX12wXdXFoGJ2vk8zBjy,,him0ne6u68tpnuyl9s05itrka
day,3,2uYG3Ke5ofpU8ew4RSnPPY,spotify:album:3oIvAQN3Gs5VSZTH12arsR,,spotify:artist:29aw5YCdIw2FEXYyAJZI8l,track,1,2011-09-23,320333,True,Yellae Lama,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/29aw5YCdIw2FEXYyAJZI8l'}, 'href': 'https://api.spotify.com/v1/artists/29aw5YCdIw2FEXYyAJZI8l', 'id': '29aw5YCdIw2FEXYyAJZI8l', 'name': 'Harris Jayaraj', 'type': 'artist', 'uri': 'spotify:artist:29aw5YCdIw2FEXYyAJZI8l'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4iA6bUhiZyvRKJf4FNVX39'}, 'href': 'https://api.spotify.com/v1/artists/4iA6bUhiZyvRKJf4FNVX39', 'id': '4iA6bUhiZyvRKJf4FNVX39', 'name': 'Vijay Prakash', 'type': 'artist', 'uri': 'spotify:artist:4iA6bUhiZyvRKJf4FNVX39'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD'}, 'href': 'https://api.spotify.com/v1/artists/0LSPREIgGMZXCuKVel7LVD', 'id': '0LSPREIgGMZXCuKVel7LVD', 'name': 'Karthik', 'type': 'artist', 'uri': 'spotify:artist:0LSPREIgGMZXCuKVel7LVD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5wXcLr5v9cv5IAPkcFBvBT'}, 'href': 'https://api.spotify.com/v1/artists/5wXcLr5v9cv5IAPkcFBvBT', 'id': '5wXcLr5v9cv5IAPkcFBvBT', 'name': 'Pop Shalini', 'type': 'artist', 'uri': 'spotify:artist:5wXcLr5v9cv5IAPkcFBvBT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/27bGntdBHtYYP0QPkKzqzF'}, 'href': 'https://api.spotify.com/v1/artists/27bGntdBHtYYP0QPkKzqzF', 'id': '27bGntdBHtYYP0QPkKzqzF', 'name': 'Rita Thyagarajan', 'type': 'artist', 'uri': 'spotify:artist:27bGntdBHtYYP0QPkKzqzF'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,7th Sense (Original Motion Picture Soundtrack),user,6,Harris Jayaraj,spotify:track:2uYG3Ke5ofpU8ew4RSnPPY,43,,,3oIvAQN3Gs5VSZTH12arsR,album,,2022-10-31T16:25:27Z,29aw5YCdIw2FEXYyAJZI8l,,him0ne6u68tpnuyl9s05itrka
day,6,6foVpQQXApEJ7SgJqWgzbC,spotify:album:7K81VW3Eo3uzJ0P1mUeISU,,spotify:artist:29aw5YCdIw2FEXYyAJZI8l,track,1,2005-05-28,336602,True,Kondakaki,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cowxATurZfjWsJC4uEHsl'}, 'href': 'https://api.spotify.com/v1/artists/3cowxATurZfjWsJC4uEHsl', 'id': '3cowxATurZfjWsJC4uEHsl', 'name': 'Jassie Gift', 'type': 'artist', 'uri': 'spotify:artist:3cowxATurZfjWsJC4uEHsl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4fEkbug6kZzzJ8eYX6Kbbp'}, 'href': 'https://api.spotify.com/v1/artists/4fEkbug6kZzzJ8eYX6Kbbp', 'id': '4fEkbug6kZzzJ8eYX6Kbbp', 'name': 'KK', 'type': 'artist', 'uri': 'spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2JEjaa7hWhE1BbL3OcoeFR'}, 'href': 'https://api.spotify.com/v1/artists/2JEjaa7hWhE1BbL3OcoeFR', 'id': '2JEjaa7hWhE1BbL3OcoeFR', 'name': 'Sujatha', 'type': 'artist', 'uri': 'spotify:artist:2JEjaa7hWhE1BbL3OcoeFR'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Aparichithudu,user,6,Harris Jayaraj,spotify:track:6foVpQQXApEJ7SgJqWgzbC,46,,,7K81VW3Eo3uzJ0P1mUeISU,single,,2022-10-31T16:25:29Z,29aw5YCdIw2FEXYyAJZI8l,,him0ne6u68tpnuyl9s05itrka
day,4,09g0nXVR567ITiVzmrYqcT,spotify:album:6U1ZDp9cdKJrgJfoXdrkCu,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2010-09-24,289173,True,Makathika,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3AMxH9QIPZbK8ND8C9j4Ss'}, 'href': 'https://api.spotify.com/v1/artists/3AMxH9QIPZbK8ND8C9j4Ss', 'id': '3AMxH9QIPZbK8ND8C9j4Ss', 'name': 'Mani Sharma', 'type': 'artist', 'uri': 'spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD'}, 'href': 'https://api.spotify.com/v1/artists/0LSPREIgGMZXCuKVel7LVD', 'id': '0LSPREIgGMZXCuKVel7LVD', 'name': 'Karthik', 'type': 'artist', 'uri': 'spotify:artist:0LSPREIgGMZXCuKVel7LVD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6rEXjeIJ0wL6BFdo8CRcit'}, 'href': 'https://api.spotify.com/v1/artists/6rEXjeIJ0wL6BFdo8CRcit', 'id': '6rEXjeIJ0wL6BFdo8CRcit', 'name': 'Saindhavi', 'type': 'artist', 'uri': 'spotify:artist:6rEXjeIJ0wL6BFdo8CRcit'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Khaaleja (Original Motion Picture Soundtrack),user,6,Mani Sharma,spotify:track:09g0nXVR567ITiVzmrYqcT,38,,,6U1ZDp9cdKJrgJfoXdrkCu,single,,2022-10-31T16:25:31Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,2,5I1ZZ73tlzxlS3kn9N7YWu,spotify:album:18l5PeAf0xV7BIhOrHNVjd,,spotify:artist:6AiX12wXdXFoGJ2vk8zBjy,track,1,2013-01-15,315946,True,Manase Baruvai,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4P7TZtzhpg1pYwl3HLkf1J'}, 'href': 'https://api.spotify.com/v1/artists/4P7TZtzhpg1pYwl3HLkf1J', 'id': '4P7TZtzhpg1pYwl3HLkf1J', 'name': 'Kaarthi', 'type': 'artist', 'uri': 'spotify:artist:4P7TZtzhpg1pYwl3HLkf1J'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Naa Peru Shiva,user,4,Yuvan Shankar Raja,spotify:track:5I1ZZ73tlzxlS3kn9N7YWu,45,,,18l5PeAf0xV7BIhOrHNVjd,single,,2022-10-31T16:25:33Z,6AiX12wXdXFoGJ2vk8zBjy,,him0ne6u68tpnuyl9s05itrka
day,3,0AEoopl9xD5DDfs0R3Aqqs,spotify:album:1AdvHtbDQU2lOcSCZzB6xz,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2011-12-22,253700,True,Pilla Chao,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5a2WF7juQ5oilpZCqikRtP'}, 'href': 'https://api.spotify.com/v1/artists/5a2WF7juQ5oilpZCqikRtP', 'id': '5a2WF7juQ5oilpZCqikRtP', 'name': 'Rahul Nambiar', 'type': 'artist', 'uri': 'spotify:artist:5a2WF7juQ5oilpZCqikRtP'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Businessman,user,6,Thaman S,spotify:track:0AEoopl9xD5DDfs0R3Aqqs,47,,,1AdvHtbDQU2lOcSCZzB6xz,single,,2022-10-31T16:25:39Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,6,763X41jI4xAmtltIsRDtG0,spotify:album:4NK8IntrUbxtrNfKkJJEPh,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2004-11-30,275780,True,Kannu Kottina,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K'}, 'href': 'https://api.spotify.com/v1/artists/70B80Lwx2sxti0M1Ng9e8K', 'id': '70B80Lwx2sxti0M1Ng9e8K', 'name': 'Udit Narayan', 'type': 'artist', 'uri': 'spotify:artist:70B80Lwx2sxti0M1Ng9e8K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2JEjaa7hWhE1BbL3OcoeFR'}, 'href': 'https://api.spotify.com/v1/artists/2JEjaa7hWhE1BbL3OcoeFR', 'id': '2JEjaa7hWhE1BbL3OcoeFR', 'name': 'Sujatha', 'type': 'artist', 'uri': 'spotify:artist:2JEjaa7hWhE1BbL3OcoeFR'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Balu,user,6,Mani Sharma,spotify:track:763X41jI4xAmtltIsRDtG0,38,,,4NK8IntrUbxtrNfKkJJEPh,single,,2022-10-31T16:25:48Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,1,1qriL63qImdxwjsZH4TUBM,spotify:album:2914MFQq7KYbJDYWHTK3Br,,spotify:artist:1mYsTxnqsietFxj1OgoGbG,track,1,2016-04-11,289266,True,Prema Swaramulalo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0xWGBvlwCBHAgXyR7TmPwp'}, 'href': 'https://api.spotify.com/v1/artists/0xWGBvlwCBHAgXyR7TmPwp', 'id': '0xWGBvlwCBHAgXyR7TmPwp', 'name': 'Hriday Gattani', 'type': 'artist', 'uri': 'spotify:artist:0xWGBvlwCBHAgXyR7TmPwp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5UJ2sHO2ELrgW6aXeRLTQQ'}, 'href': 'https://api.spotify.com/v1/artists/5UJ2sHO2ELrgW6aXeRLTQQ', 'id': '5UJ2sHO2ELrgW6aXeRLTQQ', 'name': 'Chinmayi', 'type': 'artist', 'uri': 'spotify:artist:5UJ2sHO2ELrgW6aXeRLTQQ'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,24 (Original Motion Picture Soundtrack),user,7,A.R. Rahman,spotify:track:1qriL63qImdxwjsZH4TUBM,47,,,2914MFQq7KYbJDYWHTK3Br,album,,2022-10-31T16:25:51Z,1mYsTxnqsietFxj1OgoGbG,,him0ne6u68tpnuyl9s05itrka
day,1,5ghBOkfrs3iI06xUg6NOgT,spotify:album:18l5PeAf0xV7BIhOrHNVjd,,spotify:artist:6AiX12wXdXFoGJ2vk8zBjy,track,1,2013-01-15,283053,True,Vennela Chetha Patti,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1QvyquqkuuwUzdszyoKIy4'}, 'href': 'https://api.spotify.com/v1/artists/1QvyquqkuuwUzdszyoKIy4', 'id': '1QvyquqkuuwUzdszyoKIy4', 'name': 'Haricharan', 'type': 'artist', 'uri': 'spotify:artist:1QvyquqkuuwUzdszyoKIy4'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Naa Peru Shiva,user,4,Yuvan Shankar Raja,spotify:track:5ghBOkfrs3iI06xUg6NOgT,28,,,18l5PeAf0xV7BIhOrHNVjd,single,,2022-10-31T16:25:57Z,6AiX12wXdXFoGJ2vk8zBjy,,him0ne6u68tpnuyl9s05itrka
day,5,0Mk3wb7Bji9SOFIOjdfLAm,spotify:album:5Wspq2wzxUFsJAzblA9N3p,,spotify:artist:0LSPREIgGMZXCuKVel7LVD,track,1,2018-06-22,213233,True,"Hello Hello (From ""Bhale Bhale Magadivoi"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD'}, 'href': 'https://api.spotify.com/v1/artists/0LSPREIgGMZXCuKVel7LVD', 'id': '0LSPREIgGMZXCuKVel7LVD', 'name': 'Karthik', 'type': 'artist', 'uri': 'spotify:artist:0LSPREIgGMZXCuKVel7LVD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5UJ2sHO2ELrgW6aXeRLTQQ'}, 'href': 'https://api.spotify.com/v1/artists/5UJ2sHO2ELrgW6aXeRLTQQ', 'id': '5UJ2sHO2ELrgW6aXeRLTQQ', 'name': 'Chinmayi', 'type': 'artist', 'uri': 'spotify:artist:5UJ2sHO2ELrgW6aXeRLTQQ'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Karthik Telugu Hits,user,11,Karthik,spotify:track:0Mk3wb7Bji9SOFIOjdfLAm,0,,,5Wspq2wzxUFsJAzblA9N3p,album,,2022-10-31T16:26:01Z,0LSPREIgGMZXCuKVel7LVD,,him0ne6u68tpnuyl9s05itrka
day,2,580bk6zNHTAcWQTytKFVLQ,spotify:album:6w7QKS9I6HVRDZeMNqK58d,,spotify:artist:0L5f9aJIaxQXTipZ7uQYiC,track,1,2022-12-12,222400,True,Mass Raja,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0L5f9aJIaxQXTipZ7uQYiC'}, 'href': 'https://api.spotify.com/v1/artists/0L5f9aJIaxQXTipZ7uQYiC', 'id': '0L5f9aJIaxQXTipZ7uQYiC', 'name': 'Bheems Ceciroleo', 'type': 'artist', 'uri': 'spotify:artist:0L5f9aJIaxQXTipZ7uQYiC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4kq8z3vydHjPDggxb16ErB'}, 'href': 'https://api.spotify.com/v1/artists/4kq8z3vydHjPDggxb16ErB', 'id': '4kq8z3vydHjPDggxb16ErB', 'name': 'Nakash Aziz', 'type': 'artist', 'uri': 'spotify:artist:4kq8z3vydHjPDggxb16ErB'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Dhamaka (Original Motion Picture Soundtrack),user,5,Bheems Ceciroleo,spotify:track:580bk6zNHTAcWQTytKFVLQ,0,,,6w7QKS9I6HVRDZeMNqK58d,single,,2023-01-09T18:34:40Z,0L5f9aJIaxQXTipZ7uQYiC,,him0ne6u68tpnuyl9s05itrka
day,1,6Dr2SW9yY1mEv4wUOOa3wt,spotify:album:1PsxWhRkqFFXjoXUUkSCy9,Shekar Chandra,spotify:artist:5w6bUd0SJtvdQ99pZm83PJ,track,1,2015-03-07,203720,True,Ye Kshanam..,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7HwltF8ExwWx43i230aJXM'}, 'href': 'https://api.spotify.com/v1/artists/7HwltF8ExwWx43i230aJXM', 'id': '7HwltF8ExwWx43i230aJXM', 'name': 'Dinker kalvala', 'type': 'artist', 'uri': 'spotify:artist:7HwltF8ExwWx43i230aJXM'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,spotify:artist:5ds7YHzRIeaGrAKGPR62fA,artist,,artist,album,Cinema Chupista Mama (Original Motion Picture Soundtrack),user,6,Kalyani Malik,spotify:track:6Dr2SW9yY1mEv4wUOOa3wt,36,,,1PsxWhRkqFFXjoXUUkSCy9,single,,2022-10-31T16:26:15Z,5w6bUd0SJtvdQ99pZm83PJ,5ds7YHzRIeaGrAKGPR62fA,him0ne6u68tpnuyl9s05itrka
day,2,6Ag7HHmHLkKHmZFrp9uUJj,spotify:album:6BxRwsv0CEiQ0mWWgDEzia,Thaman S,spotify:artist:05ppw2jwDfW9zo4mj6HNXp,track,1,2015-09-20,248848,True,Hey Akhil,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6nZs8OAaiWEGqNJsKTK7Vq'}, 'href': 'https://api.spotify.com/v1/artists/6nZs8OAaiWEGqNJsKTK7Vq', 'id': '6nZs8OAaiWEGqNJsKTK7Vq', 'name': 'Rahul Pandey', 'type': 'artist', 'uri': 'spotify:artist:6nZs8OAaiWEGqNJsKTK7Vq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/05ppw2jwDfW9zo4mj6HNXp'}, 'href': 'https://api.spotify.com/v1/artists/05ppw2jwDfW9zo4mj6HNXp', 'id': '05ppw2jwDfW9zo4mj6HNXp', 'name': 'Anup Rubens', 'type': 'artist', 'uri': 'spotify:artist:05ppw2jwDfW9zo4mj6HNXp'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,spotify:artist:2FgHPfRprDaylrSRVf1UlN,artist,,artist,album,Akhil-The Power Of Jua,user,5,Anup Rubens,spotify:track:6Ag7HHmHLkKHmZFrp9uUJj,0,,,6BxRwsv0CEiQ0mWWgDEzia,single,,2022-10-31T16:26:20Z,05ppw2jwDfW9zo4mj6HNXp,2FgHPfRprDaylrSRVf1UlN,him0ne6u68tpnuyl9s05itrka
day,7,0FhqVc83E8zqeBf9eaycyL,spotify:album:68e6zTwL3U5CYNaMVZANLW,,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,track,1,2011-09-16,281666,True,Dandiya India,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4etv0ut4ws0GbXBtolzf5e'}, 'href': 'https://api.spotify.com/v1/artists/4etv0ut4ws0GbXBtolzf5e', 'id': '4etv0ut4ws0GbXBtolzf5e', 'name': 'Mukesh', 'type': 'artist', 'uri': 'spotify:artist:4etv0ut4ws0GbXBtolzf5e'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3R0YzDT1gl2mMDLMrgdNjR'}, 'href': 'https://api.spotify.com/v1/artists/3R0YzDT1gl2mMDLMrgdNjR', 'id': '3R0YzDT1gl2mMDLMrgdNjR', 'name': 'Suchitra', 'type': 'artist', 'uri': 'spotify:artist:3R0YzDT1gl2mMDLMrgdNjR'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Oosaravelli,user,8,Devi Sri Prasad,spotify:track:0FhqVc83E8zqeBf9eaycyL,45,,,68e6zTwL3U5CYNaMVZANLW,album,,2022-10-31T16:26:33Z,5sSzCxHtgL82pYDvx2QyEU,,him0ne6u68tpnuyl9s05itrka
